quarter,value,metric,source,quadratic_trend,covid_pulse,post_covid_regime,post_covid_trend_break
2022-01-01,1088237.0,total_emergency_admissions_via_ae,A&E,0.9983356210198036,0,1,7
2022-04-01,1118646.0,total_emergency_admissions_via_ae,A&E,1.0956790035682198,0,1,8
2022-07-01,1087214.0,total_emergency_admissions_via_ae,A&E,1.1975499853049345,0,1,9
2022-10-01,1137299.0,total_emergency_admissions_via_ae,A&E,1.3039485662299477,0,1,10
2023-01-01,1105692.0,total_emergency_admissions_via_ae,A&E,1.414874746343259,0,1,11
2023-04-01,1153175.0,total_emergency_admissions_via_ae,A&E,1.5303285256448689,0,1,12
2023-07-01,1179187.0,total_emergency_admissions_via_ae,A&E,1.6503099041347773,0,1,13
2023-10-01,1222191.0,total_emergency_admissions_via_ae,A&E,1.7748188818129842,0,1,14
2024-01-01,1223150.0,total_emergency_admissions_via_ae,A&E,1.9038554586794891,0,1,15
2024-04-01,1226193.0,total_emergency_admissions_via_ae,A&E,2.037419634734293,0,1,16
2024-07-01,1207703.0,total_emergency_admissions_via_ae,A&E,2.175511409977395,0,1,17
2024-10-01,1253224.0,total_emergency_admissions_via_ae,A&E,2.318130784408796,0,1,18
2025-01-01,1184095.0,total_emergency_admissions_via_ae,A&E,2.4652777580284946,0,1,19
2025-04-01,1207698.0,total_emergency_admissions_via_ae,A&E,2.616952330836492,0,1,20
2025-07-01,1222117.0,total_emergency_admissions_via_ae,A&E,2.773154502832788,0,1,21
2025-10-01,1215131.0,total_emergency_admissions_via_ae,A&E,2.933884274017382,0,1,22
2026-01-01,1173877.0,total_emergency_admissions_via_ae,A&E,3.0991416443902744,0,1,23
2026-04-01,794638.0,total_emergency_admissions_via_ae,A&E,3.2689266139514657,0,1,24
2010-07-01,2289380.0,type_1_departments_major_ae,A&E,1.414874746343259,0,0,0
2010-10-01,3433641.428571428,type_1_departments_major_ae,A&E,1.3039485662299477,0,0,0
2011-01-01,3412809.7142857127,type_1_departments_major_ae,A&E,1.1975499853049345,0,0,0
2011-04-01,3587368.000000001,type_1_departments_major_ae,A&E,1.0956790035682198,0,0,0
2011-07-01,3509010.1428571423,type_1_departments_major_ae,A&E,0.9983356210198036,0,0,0
2011-10-01,3477273.714285713,type_1_departments_major_ae,A&E,0.9055198376596858,0,0,0
2012-01-01,3521420.8571428577,type_1_departments_major_ae,A&E,0.8172316534878664,0,0,0
2012-04-01,3623132.285714285,type_1_departments_major_ae,A&E,0.7334710685043455,0,0,0
2012-07-01,3624697.857142857,type_1_departments_major_ae,A&E,0.654238082709123,0,0,0
2012-10-01,3584421.7142857146,type_1_departments_major_ae,A&E,0.5795326961021989,0,0,0
2013-01-01,3461366.285714285,type_1_departments_major_ae,A&E,0.5093549086835732,0,0,0
2013-04-01,3620189.0,type_1_departments_major_ae,A&E,0.443704720453246,0,0,0
2013-07-01,3627940.428571429,type_1_departments_major_ae,A&E,0.3825821314112172,0,0,0
2013-10-01,3510381.8571428563,type_1_departments_major_ae,A&E,0.3259871415574868,0,0,0
2014-01-01,3496463.428571429,type_1_departments_major_ae,A&E,0.2739197508920549,0,0,0
2014-04-01,3765610.142857143,type_1_departments_major_ae,A&E,0.2263799594149214,0,0,0
2014-07-01,3712516.7142857146,type_1_departments_major_ae,A&E,0.1833677671260863,0,0,0
2014-10-01,3697528.142857143,type_1_departments_major_ae,A&E,0.1448831740255497,0,0,0
2015-01-01,3447816.8571428554,type_1_departments_major_ae,A&E,0.1109261801133115,0,0,0
2015-04-01,3710289.4285714286,type_1_departments_major_ae,A&E,0.0814967853893717,0,0,0
2015-07-01,3708943.0,type_1_departments_major_ae,A&E,0.0565949898537303,0,0,0
2015-10-01,3730654.0,type_1_departments_major_ae,A&E,0.0362207935063874,0,0,0
2016-01-01,3818750.0,type_1_departments_major_ae,A&E,0.0203741963473429,0,0,0
2016-04-01,3849762.0,type_1_departments_major_ae,A&E,0.0090551983765968,0,0,0
2016-07-01,3885494.0,type_1_departments_major_ae,A&E,0.0022637995941492,0,0,0
2016-10-01,3852909.0,type_1_departments_major_ae,A&E,0.0,0,0,0
2017-01-01,3674593.0,type_1_departments_major_ae,A&E,0.0022637995941492,0,0,0
2017-04-01,3897917.0,type_1_departments_major_ae,A&E,0.0090551983765968,0,0,0
2017-07-01,3869260.0,type_1_departments_major_ae,A&E,0.0203741963473429,0,0,0
2017-10-01,3896711.0,type_1_departments_major_ae,A&E,0.0362207935063874,0,0,0
2018-01-01,3708579.0,type_1_departments_major_ae,A&E,0.0565949898537303,0,0,0
2018-04-01,3907798.0,type_1_departments_major_ae,A&E,0.0814967853893717,0,0,0
2018-07-01,3887714.0,type_1_departments_major_ae,A&E,0.1109261801133115,0,0,0
2018-10-01,3932744.0,type_1_departments_major_ae,A&E,0.1448831740255497,0,0,0
2019-01-01,3951743.0,type_1_departments_major_ae,A&E,0.1833677671260863,0,0,0
2019-04-01,4034294.0,type_1_departments_major_ae,A&E,0.2263799594149214,0,0,0
2019-07-01,4082498.0,type_1_departments_major_ae,A&E,0.2739197508920549,0,0,0
2019-10-01,4116384.0,type_1_departments_major_ae,A&E,0.3259871415574868,0,0,0
2020-01-01,3577510.0,type_1_departments_major_ae,A&E,0.3825821314112172,1,0,0
2020-04-01,2630070.0,type_1_departments_major_ae,A&E,0.443704720453246,1,1,0
2020-07-01,3463388.0,type_1_departments_major_ae,A&E,0.5093549086835732,1,1,1
2020-10-01,3187782.0,type_1_departments_major_ae,A&E,0.5795326961021989,1,1,2
2021-01-01,3006044.0,type_1_departments_major_ae,A&E,0.654238082709123,1,1,3
2021-04-01,4091493.0,type_1_departments_major_ae,A&E,0.7334710685043455,0,1,4
2021-07-01,4164895.0,type_1_departments_major_ae,A&E,0.8172316534878664,0,1,5
2021-10-01,4006408.0,type_1_departments_major_ae,A&E,0.9055198376596858,0,1,6
2022-01-01,3874763.0,type_1_departments_major_ae,A&E,0.9983356210198036,0,1,7
2022-04-01,4150465.0,type_1_departments_major_ae,A&E,1.0956790035682198,0,1,8
2022-07-01,3997777.0,type_1_departments_major_ae,A&E,1.1975499853049345,0,1,9
2022-10-01,4232049.0,type_1_departments_major_ae,A&E,1.3039485662299477,0,1,10
2023-01-01,3822687.0,type_1_departments_major_ae,A&E,1.414874746343259,0,1,11
2023-04-01,4060969.0,type_1_departments_major_ae,A&E,1.5303285256448689,0,1,12
2023-07-01,4072546.0,type_1_departments_major_ae,A&E,1.6503099041347773,0,1,13
2023-10-01,4183825.0,type_1_departments_major_ae,A&E,1.7748188818129842,0,1,14
2024-01-01,4208495.0,type_1_departments_major_ae,A&E,1.9038554586794891,0,1,15
2024-04-01,4250407.0,type_1_departments_major_ae,A&E,2.037419634734293,0,1,16
2024-07-01,4110208.0,type_1_departments_major_ae,A&E,2.175511409977395,0,1,17
2024-10-01,4321603.0,type_1_departments_major_ae,A&E,2.318130784408796,0,1,18
2025-01-01,4081048.0,type_1_departments_major_ae,A&E,2.4652777580284946,0,1,19
2025-04-01,4270656.0,type_1_departments_major_ae,A&E,2.616952330836492,0,1,20
2025-07-01,4270360.0,type_1_departments_major_ae,A&E,2.773154502832788,0,1,21
2025-10-01,4369573.0,type_1_departments_major_ae,A&E,2.933884274017382,0,1,22
2026-01-01,4210906.0,type_1_departments_major_ae,A&E,3.0991416443902744,0,1,23
2026-04-01,2924170.0,type_1_departments_major_ae,A&E,3.2689266139514657,0,1,24
2010-07-01,1109717.0,type_3_departments_other_ae_minor_injury_unit,A&E,1.414874746343259,0,0,0
2010-10-01,1602250.285714286,type_3_departments_other_ae_minor_injury_unit,A&E,1.3039485662299477,0,0,0
2011-01-01,1617057.4285714282,type_3_departments_other_ae_minor_injury_unit,A&E,1.1975499853049345,0,0,0
2011-04-01,1750270.4285714286,type_3_departments_other_ae_minor_injury_unit,A&E,1.0956790035682198,0,0,0
2011-07-01,1734844.8571428568,type_3_departments_other_ae_minor_injury_unit,A&E,0.9983356210198036,0,0,0
2011-10-01,1690944.8571428573,type_3_departments_other_ae_minor_injury_unit,A&E,0.9055198376596858,0,0,0
2012-01-01,1692144.714285714,type_3_departments_other_ae_minor_injury_unit,A&E,0.8172316534878664,0,0,0
2012-04-01,1801739.7142857143,type_3_departments_other_ae_minor_injury_unit,A&E,0.7334710685043455,0,0,0
2012-07-01,1773635.7142857136,type_3_departments_other_ae_minor_injury_unit,A&E,0.654238082709123,0,0,0
2012-10-01,1673132.1428571427,type_3_departments_other_ae_minor_injury_unit,A&E,0.5795326961021989,0,0,0
2013-01-01,1632876.8571428573,type_3_departments_other_ae_minor_injury_unit,A&E,0.5093549086835732,0,0,0
2013-04-01,1770314.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.443704720453246,0,0,0
2013-07-01,1796601.5714285716,type_3_departments_other_ae_minor_injury_unit,A&E,0.3825821314112172,0,0,0
2013-10-01,1682968.7142857143,type_3_departments_other_ae_minor_injury_unit,A&E,0.3259871415574868,0,0,0
2014-01-01,1707668.285714286,type_3_departments_other_ae_minor_injury_unit,A&E,0.2739197508920549,0,0,0
2014-04-01,1870885.571428572,type_3_departments_other_ae_minor_injury_unit,A&E,0.2263799594149214,0,0,0
2014-07-01,1790670.7142857146,type_3_departments_other_ae_minor_injury_unit,A&E,0.1833677671260863,0,0,0
2014-10-01,1772115.8571428575,type_3_departments_other_ae_minor_injury_unit,A&E,0.1448831740255497,0,0,0
2015-01-01,1726623.2857142854,type_3_departments_other_ae_minor_injury_unit,A&E,0.1109261801133115,0,0,0
2015-04-01,1850983.0000000005,type_3_departments_other_ae_minor_injury_unit,A&E,0.0814967853893717,0,0,0
2015-07-01,1815327.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.0565949898537303,0,0,0
2015-10-01,1789612.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.0362207935063874,0,0,0
2016-01-01,1900998.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.0203741963473429,0,0,0
2016-04-01,1892442.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.0090551983765968,0,0,0
2016-07-01,1921019.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.0022637995941492,0,0,0
2016-10-01,1854777.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.0,0,0,0
2017-01-01,1825005.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.0022637995941492,0,0,0
2017-04-01,1963491.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.0090551983765968,0,0,0
2017-07-01,1909777.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.0203741963473429,0,0,0
2017-10-01,1987772.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.0362207935063874,0,0,0
2018-01-01,2022760.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.0565949898537303,0,0,0
2018-04-01,2188861.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.0814967853893717,0,0,0
2018-07-01,2149146.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.1109261801133115,0,0,0
2018-10-01,2089294.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.1448831740255497,0,0,0
2019-01-01,2141879.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.1833677671260863,0,0,0
2019-04-01,2208708.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.2263799594149214,0,0,0
2019-07-01,2281911.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.2739197508920549,0,0,0
2019-10-01,2237515.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.3259871415574868,0,0,0
2020-01-01,1911223.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.3825821314112172,1,0,0
2020-04-01,881845.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.443704720453246,1,1,0
2020-07-01,1439496.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.5093549086835732,1,1,1
2020-10-01,1276693.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.5795326961021989,1,1,2
2021-01-01,1184763.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.654238082709123,1,1,3
2021-04-01,1894141.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.7334710685043455,0,1,4
2021-07-01,2038724.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.8172316534878664,0,1,5
2021-10-01,1957352.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.9055198376596858,0,1,6
2022-01-01,1884163.0,type_3_departments_other_ae_minor_injury_unit,A&E,0.9983356210198036,0,1,7
2022-04-01,2182393.0,type_3_departments_other_ae_minor_injury_unit,A&E,1.0956790035682198,0,1,8
2022-07-01,2067424.0,type_3_departments_other_ae_minor_injury_unit,A&E,1.1975499853049345,0,1,9
2022-10-01,2308186.0,type_3_departments_other_ae_minor_injury_unit,A&E,1.3039485662299477,0,1,10
2023-01-01,2095285.0,type_3_departments_other_ae_minor_injury_unit,A&E,1.414874746343259,0,1,11
2023-04-01,2310062.0,type_3_departments_other_ae_minor_injury_unit,A&E,1.5303285256448689,0,1,12
